pertubation_name,xte,frames,highest_scale,is_dropped,sector,lap,x_pos,y_pos,timestamp,steering_diff
increase_brightness,0.05376409,28,0,False,1,1,1.136821,23.01988,1699293773.320046,
increase_brightness,0.05391085,29,0,False,1,1,1.149271,23.0197,1699293773.373007,0.006480545
increase_brightness,0.05417901,30,0,False,1,1,1.16962,23.01936,1699293773.421299,
increase_brightness,0.0542835,31,0,False,1,1,1.183943,23.01921,1699293773.468847,0.0033894777
increase_brightness,0.05440987,32,0,False,1,1,1.205672,23.01902,1699293773.524361,
increase_brightness,0.05451142,33,0,False,1,1,1.220318,23.01887,1699293773.570909,0.0047518536
increase_brightness,0.05465126,34,0,False,1,1,1.243784,23.01865,1699293773.623598,
increase_brightness,0.05473127,35,0,False,1,1,1.259783,23.01852,1699293773.674907,0.006951615
increase_brightness,0.05480057,36,0,False,1,1,1.284427,23.01837,1699293773.726639,
increase_brightness,0.05496555,37,0,False,1,1,1.301283,23.01815,1699293773.774882,0.008193649
increase_brightness,0.05521531,38,0,False,1,1,1.326745,23.01782,1699293773.827281,
increase_brightness,0.05560753,39,0,False,1,1,1.353573,23.01734,1699293773.880185,0.009245403
increase_brightness,0.05586547,40,0,False,1,1,1.371768,23.01702,1699293773.926534,
increase_brightness,0.05620975,41,0,False,1,1,1.399861,23.01659,1699293773.976226,0.0069057047
increase_brightness,0.05651896,42,0,False,1,1,1.418714,23.01622,1699293774.029836,
increase_brightness,0.0568784,43,0,False,1,1,1.448022,23.01577,1699293774.084172,0.0035657287
increase_brightness,0.05713977,44,0,False,1,1,1.468108,23.01544,1699293774.130113,
increase_brightness,0.05739222,45,0,False,1,1,1.49865,23.01509,1699293774.182064,0.002266273
increase_brightness,0.05759177,46,0,False,1,1,1.519574,23.01482,1699293774.232488,
increase_brightness,0.05771382,47,0,False,1,1,1.551517,23.0146,1699293774.281211,0.0010642558
increase_brightness,0.05777861,48,0,False,1,1,1.573417,23.01446,1699293774.334118,
increase_brightness,0.05792063,49,0,False,1,1,1.606856,23.01421,1699293774.386443,0.0009368956
increase_brightness,0.0579242,50,0,False,1,1,1.629405,23.01414,1699293774.43498,
increase_brightness,0.05797489,51,0,False,1,1,1.663958,23.01397,1699293774.482555,0.0017164052
increase_brightness,0.05787768,52,0,False,1,1,1.69883,23.01396,1699293774.535181,
increase_brightness,0.05784,53,0,False,1,1,1.722934,23.01392,1699293774.586029,0.0011057407
increase_brightness,0.05767854,54,0,False,1,1,1.759397,23.01396,1699293774.635984,
increase_brightness,0.05759831,55,0,False,1,1,1.784275,23.01396,1699293774.686393,0.0009755939
increase_brightness,0.0575383,56,0,False,1,1,1.821807,23.0139,1699293774.736949,
increase_brightness,0.05768378,57,0,False,1,1,1.847667,23.01367,1699293774.78727,0.0010319203
increase_brightness,0.0578031,58,0,False,1,1,1.886962,23.01343,1699293774.838949,
increase_brightness,0.05791203,59,0,False,1,1,1.913511,23.01323,1699293774.895122,0.0018987358
increase_brightness,0.05806667,60,0,False,1,1,1.954272,23.01295,1699293774.939856,
increase_brightness,0.05818676,61,0,False,1,1,1.982091,23.01274,1699293774.992019,0.0023628026
increase_brightness,0.05828918,62,0,False,1,1,2.02367,23.0125,1699293775.042368,
increase_brightness,0.05836157,63,0,False,1,1,2.052085,23.01233,1699293775.094107,0.0022636652
increase_brightness,0.05856895,64,0,False,1,1,2.094829,23.01199,1699293775.145699,
increase_brightness,0.05855484,65,0,False,1,1,2.123452,23.01191,1699293775.197552,0.0019862056
increase_brightness,0.05870907,66,0,False,1,1,2.167299,23.01162,1699293775.245395,
increase_brightness,0.05894415,67,0,False,1,1,2.212098,23.01124,1699293775.296573,0.002011016
increase_brightness,0.05907003,68,0,False,1,1,2.242261,23.01101,1699293775.349153,
increase_brightness,0.05944893,69,0,False,1,1,2.288005,23.01049,1699293775.402237,0.0017638803
increase_brightness,0.05972229,70,0,False,1,1,2.318571,23.01011,1699293775.448197,
increase_brightness,0.06019776,71,0,False,1,1,2.365714,23.00949,1699293775.499757,0.0022544116
increase_brightness,0.06044966,72,0,False,1,1,2.397611,23.00913,1699293775.551131,0.004537642
increase_brightness,0.06079182,73,0,False,1,1,2.445873,23.00863,1699293775.601502,
increase_brightness,0.06118556,74,0,False,1,1,2.478147,23.00814,1699293775.653976,0.004083693
increase_brightness,0.06176701,75,0,False,1,1,2.527323,23.0074,1699293775.701364,
increase_brightness,0.06216748,76,0,False,1,1,2.560464,23.00689,1699293775.752608,0.0027833432
increase_brightness,0.06270564,77,0,False,1,1,2.610646,23.00619,1699293775.804401,0.0026962608
increase_brightness,0.06315734,78,0,False,1,1,2.64446,23.00563,1699293775.855403,
increase_brightness,0.06374404,79,0,False,1,1,2.69615,23.00488,1699293775.907374,0.0029310733
increase_brightness,0.0641761,80,0,False,1,1,2.747882,23.00428,1699293775.955762,
increase_brightness,0.06452312,81,0,False,1,1,2.782814,23.00382,1699293776.004716,0.0018424541
increase_brightness,0.06489166,82,0,False,1,1,2.835908,23.00328,1699293776.06001,
increase_brightness,0.06505746,83,0,False,1,1,2.871437,23.003,1699293776.112868,0.0013520718
increase_brightness,0.06532438,84,0,False,1,1,2.92588,23.00255,1699293776.159046,
increase_brightness,0.06559231,85,0,False,1,1,2.962268,23.00217,1699293776.210822,0.0018041134
increase_brightness,0.06596493,86,0,False,1,1,3.018238,23.00162,1699293776.260361,
increase_brightness,0.06635355,87,0,False,1,1,3.055645,23.00111,1699293776.312308,0.0002901107
increase_brightness,0.06677938,88,0,False,1,1,3.11227,23.0005,1699293776.366627,0.0008317381
increase_brightness,0.06711079,89,0,False,1,1,3.150265,23.00004,1699293776.411908,
increase_brightness,0.0674547,90,0,False,1,1,3.207449,22.99952,1699293776.461693,0.0041315705
increase_brightness,0.06764159,91,0,False,1,1,3.245899,22.9992,1699293776.512113,
increase_brightness,0.06789096,92,0,False,1,1,3.304601,22.99877,1699293776.5633,0.00030313432
increase_brightness,0.06807313,93,0,False,1,1,3.343928,22.99846,1699293776.614885,
increase_brightness,0.06826688,94,0,False,1,1,3.403317,22.99807,1699293776.666987,0.0007792413
increase_brightness,0.06842837,95,0,False,1,1,3.463247,22.99772,1699293776.7156,
increase_brightness,0.06852365,96,0,False,1,1,3.504083,22.99749,1699293776.766365,0.0024246573
increase_brightness,0.06870083,97,0,False,1,1,3.565059,22.99712,1699293776.816324,
increase_brightness,0.06875011,98,0,False,1,1,3.606555,22.99693,1699293776.867705,0.004982114
increase_brightness,0.06879874,99,0,False,1,1,3.668952,22.99668,1699293776.912609,0.0061036944
increase_brightness,0.06879096,100,0,False,1,1,3.710988,22.99656,1699293776.96988,
increase_brightness,0.06870633,101,0,False,1,1,3.773898,22.99644,1699293777.021514,0.0062538087
increase_brightness,0.06858598,102,0,False,1,1,3.816538,22.99642,1699293777.070479,
increase_brightness,0.06832763,103,0,False,1,1,3.880677,22.99647,1699293777.123121,0.0057483613
increase_brightness,0.06808417,104,0,False,1,1,3.92364,22.99658,1699293777.172479,
increase_brightness,0.06772067,105,0,False,1,1,3.989039,22.99673,1699293777.225392,0.003658548
increase_brightness,0.06748655,106,0,False,1,1,4.033246,22.99682,1699293777.274763,
increase_brightness,0.06713312,107,0,False,1,1,4.099659,22.99696,1699293777.325987,0.004797578
increase_brightness,0.06700408,108,0,False,1,1,4.166285,22.99687,1699293777.376121,
increase_brightness,0.06706532,109,0,False,1,1,4.211171,22.99667,1699293777.432126,0.0034905523
increase_brightness,0.06726766,110,0,False,1,1,4.279133,22.99625,1699293777.47748,
increase_brightness,0.06750257,111,0,False,1,1,4.325167,22.99586,1699293777.5298,0.0017227232
increase_brightness,0.06791849,112,0,False,1,1,4.393734,22.99523,1699293777.579958,0.000112980604
increase_brightness,0.06821679,113,0,False,1,1,4.440222,22.99478,1699293777.631921,
increase_brightness,0.06866012,114,0,False,1,1,4.510346,22.99411,1699293777.685648,0.000576362
increase_brightness,0.06889936,115,0,False,1,1,4.557401,22.99372,1699293777.733161,
increase_brightness,0.06923564,116,0,False,1,1,4.62819,22.99315,1699293777.783879,0.0014556646
increase_brightness,0.06943324,117,0,False,1,1,4.675739,22.9928,1699293777.834471,0.0029227734
increase_brightness,0.06983794,118,0,False,1,1,4.747194,22.99217,1699293777.883566,
increase_brightness,0.07029485,119,0,False,1,1,4.81902,22.99148,1699293778.044428,
increase_brightness,0.0707439,120,0,False,1,1,4.86726,22.99087,1699293778.049088,
increase_brightness,0.07157507,121,0,False,1,1,4.940139,22.98981,1699293778.053642,0.005429089
increase_brightness,0.07221854,122,0,False,1,1,4.98901,22.98901,1699293778.087095,
increase_brightness,0.07337649,123,0,False,1,1,5.062876,22.98761,1699293778.135867,0.003539428
increase_brightness,0.07428915,124,0,False,1,1,5.112851,22.98654,1699293778.186177,
increase_brightness,0.07570812,125,0,False,1,1,5.187988,22.98487,1699293778.238623,0.0045818835
increase_brightness,0.07675589,126,0,False,1,1,5.238063,22.98367,1699293778.290358,
increase_brightness,0.07854863,127,0,False,1,1,5.313811,22.98163,1699293778.339101,0.0069324933
increase_brightness,0.07992382,128,0,False,1,1,5.364676,22.98009,1699293778.389532,
increase_brightness,0.0819921,129,0,False,1,1,5.441329,22.97777,1699293778.44419,0.009052619
increase_brightness,0.08348836,130,0,False,1,1,5.492505,22.97611,1699293778.48957,
increase_brightness,0.08597011,131,0,False,1,1,5.569885,22.97338,1699293778.541343,0.0074089468
increase_brightness,0.08778822,132,0,False,1,1,5.621802,22.9714,1699293778.592309,
increase_brightness,0.09072096,133,0,False,1,1,5.700099,22.96821,1699293778.64858,0.0029986799
increase_brightness,0.09303913,134,0,False,1,1,5.752502,22.96572,1699293778.693672,
increase_brightness,0.09694888,135,0,False,1,1,5.831844,22.96156,1699293778.743843,0.0017216057
increase_brightness,0.09987024,136,0,False,1,1,5.884691,22.95847,1699293778.795941,0.0008674562
increase_brightness,0.1046483,137,0,False,1,1,5.964469,22.95343,1699293778.849688,
increase_brightness,0.1096644,138,0,False,1,1,6.044987,22.94815,1699293778.901791,0.00040127337
increase_brightness,0.1131734,139,0,False,1,1,6.098958,22.94447,1699293778.946662,
increase_brightness,0.1184421,140,0,False,1,1,6.180357,22.93894,1699293779.001296,0.008670032
increase_brightness,0.1219923,141,0,False,1,1,6.234583,22.93521,1699293779.05036,
increase_brightness,0.1272572,142,0,False,1,1,6.316591,22.92969,1699293779.100481,0.012157485
increase_brightness,0.1304988,143,0,False,1,1,6.371262,22.92627,1699293779.150741,
increase_brightness,0.1352142,144,0,False,1,1,6.453925,22.92129,1699293779.204189,0.022192672
increase_brightness,0.1380199,145,0,False,1,1,6.509515,22.9183,1699293779.249885,
increase_brightness,0.1420161,146,0,False,1,1,6.593399,22.91403,1699293779.302038,0.025293976
increase_brightness,0.1444785,147,0,False,1,1,6.649558,22.91139,1699293779.353209,
increase_brightness,0.1479218,148,0,False,1,1,6.733394,22.90768,1699293779.408521,0.014109805
increase_brightness,0.1503691,149,0,False,1,1,6.790088,22.90505,1699293779.452886,
increase_brightness,0.154372,150,0,False,1,1,6.875439,22.90077,1699293779.50504,0.0012186021
increase_brightness,0.1592717,151,0,False,1,1,6.961281,22.89559,1699293779.557874,
increase_brightness,0.1631638,152,0,False,1,1,7.018301,22.89152,1699293779.606771,0.00391078
increase_brightness,0.1699844,153,0,False,1,1,7.10408,22.88442,1699293779.656882,
increase_brightness,0.1751369,154,0,False,1,1,7.161782,22.87908,1699293779.707486,0.020931125
increase_brightness,0.1832752,155,0,False,1,1,7.248246,22.87066,1699293779.759963,
increase_brightness,0.1890389,156,0,False,1,1,7.306283,22.86471,1699293779.810158,0.014175788
increase_brightness,0.1976737,157,0,False,1,1,7.39373,22.85579,1699293779.860379,
increase_brightness,0.2035459,158,0,False,1,1,7.452416,22.84973,1699293779.910753,0.01027298
increase_brightness,0.21236,159,0,False,1,1,7.540447,22.84064,1699293779.963246,
increase_brightness,0.2183177,160,0,False,1,1,7.599247,22.83449,1699293780.012843,0.009107247
increase_brightness,0.2276205,161,0,False,1,1,7.688335,22.8249,1699293780.062136,
increase_brightness,0.2339939,162,0,False,1,1,7.747774,22.81833,1699293780.118526,0.005016327
increase_brightness,0.2440311,163,0,False,1,1,7.836837,22.80801,1699293780.166045,
increase_brightness,0.2547991,164,0,False,1,1,7.926401,22.79695,1699293780.215643,0.00057302415
increase_brightness,0.2626178,165,0,False,1,1,7.986555,22.78894,1699293780.267007,
increase_brightness,0.2751994,166,0,False,1,1,8.076811,22.77607,1699293780.322722,0.0019766092
increase_brightness,0.2842233,167,0,False,1,1,8.137049,22.76685,1699293780.369146,
increase_brightness,0.298922,168,0,False,1,1,8.227294,22.75186,1699293780.420241,8.21054e-05
increase_brightness,0.3094118,169,0,False,1,1,8.287788,22.74117,1699293780.467801,
increase_brightness,0.3259495,170,0,False,1,1,8.379132,22.72434,1699293780.519067,0.0022904873
increase_brightness,0.337191,171,0,False,1,1,8.440173,22.7129,1699293780.570865,
increase_brightness,0.3537145,172,0,False,1,1,8.53177,22.69608,1699293780.625827,0.00058171153
increase_brightness,0.3642186,173,0,False,1,1,8.593159,22.68538,1699293780.670896,
increase_brightness,0.3790554,174,0,False,1,1,8.686136,22.67024,1699293780.7219,0.016737968
increase_brightness,0.3875753,175,0,False,1,1,8.74828,22.66152,1699293780.772933,
increase_brightness,0.3981839,176,0,False,1,1,8.84172,22.65061,1699293780.821896,0.047543734
increase_brightness,0.4032649,177,0,False,1,1,8.904475,22.64533,1699293780.87465,
increase_brightness,0.407891,178,0,False,1,1,8.998825,22.6404,1699293780.926628,0.052057475
increase_brightness,0.4098942,179,0,False,1,1,9.09389,22.63809,1699293780.975606,
increase_brightness,0.4101715,180,0,False,1,1,9.157556,22.63761,1699293781.025461,0.045865566
increase_brightness,0.4105406,181,0,False,1,1,9.253048,22.63693,1699293781.074464,
increase_brightness,0.4111481,182,0,False,1,1,9.317213,22.63612,1699293781.126298,0.05761598
increase_brightness,0.4130072,183,0,False,1,1,9.413198,22.63395,1699293781.17772,
increase_brightness,0.4148797,184,0,False,1,1,9.477219,22.63187,1699293781.228837,0.073179245
increase_brightness,0.4177513,185,0,False,1,1,9.573891,22.62868,1699293781.277915,
increase_brightness,0.4194605,186,0,False,1,1,9.638297,22.62677,1699293781.33342,0.06697008
increase_brightness,0.4219398,187,0,False,1,1,9.735339,22.62398,1699293781.381116,
increase_brightness,0.4233071,188,0,False,1,1,9.800484,22.6224,1699293781.430373,0.038701948
increase_brightness,0.425998,189,0,False,1,1,9.898187,22.61939,1699293781.484266,
increase_brightness,0.4282782,190,0,False,1,1,9.963532,22.6169,1699293781.538352,0.019457355
increase_brightness,0.4333759,191,0,False,1,1,10.0619,22.61149,1699293781.583129,
increase_brightness,0.4378426,192,0,False,1,1,10.12765,22.60681,1699293781.633481,0.01434657
increase_brightness,0.4465967,193,0,False,1,1,10.226,22.59774,1699293781.684745,
increase_brightness,0.4537962,194,0,False,1,1,10.29186,22.59032,1699293781.734181,0.0012060702
increase_brightness,0.4666358,195,0,False,1,1,10.39023,22.57717,1699293781.787079,
increase_brightness,0.4816315,196,0,False,1,1,10.48892,22.56185,1699293781.840277,0.0001578927
increase_brightness,0.4925221,197,0,False,1,1,10.55468,22.55075,1699293781.887605,
increase_brightness,0.5099341,198,0,False,1,1,10.65348,22.53302,1699293781.938294,0.0008968413
increase_brightness,0.5220149,199,0,False,1,1,10.71922,22.52073,1699293781.98694,
increase_brightness,0.5408052,200,0,False,1,1,10.81824,22.50162,1699293782.037107,0.0077433586
increase_brightness,0.5535107,201,0,False,1,1,10.88423,22.4887,1699293782.088827,
increase_brightness,0.5729675,202,0,False,1,1,10.98359,22.46892,1699293782.141387,0.0073713064
increase_brightness,0.5862579,203,0,False,1,1,11.04981,22.45542,1699293782.189269,
increase_brightness,0.6069606,204,0,False,1,1,11.14961,22.43439,1699293782.239591,0.0048950315
increase_brightness,0.6213756,205,0,False,1,1,11.21605,22.41976,1699293782.291144,
increase_brightness,0.6441773,206,0,False,1,1,11.31557,22.39664,1699293782.341351,0.0020431876
increase_brightness,0.6603681,207,0,False,1,1,11.38203,22.38024,1699293782.392638,
increase_brightness,0.6888393,208,0,False,2,1,11.48143,22.35429,1699293782.442853,0.002555728
increase_brightness,0.6924601,209,0,False,2,1,11.54793,22.33609,1699293782.4955,
increase_brightness,0.6988091,210,0,False,2,1,11.64759,22.30786,1699293782.544593,0.008989081
increase_brightness,0.7054534,211,0,False,2,1,11.7475,22.27928,1699293782.597338,
increase_brightness,0.7099577,212,0,False,2,1,11.81422,22.26012,1699293782.649075,0.016595662
increase_brightness,0.7163711,213,0,False,2,1,11.91482,22.23162,1699293782.696373,
increase_brightness,0.7204119,214,0,False,2,1,11.98214,22.21281,1699293782.746448,0.0037218928
increase_brightness,0.7270714,215,0,False,2,1,12.08317,22.18397,1699293782.795169,
increase_brightness,0.7319648,216,0,False,2,1,12.15048,22.16428,1699293782.845799,0.005401492
increase_brightness,0.7403832,217,0,False,2,1,12.25151,22.13364,1699293782.898763,
increase_brightness,0.7467343,218,0,False,2,1,12.31861,22.11251,1699293782.950753,0.0077509284
increase_brightness,0.7572998,219,0,False,2,1,12.41927,22.07975,1699293782.999458,
increase_brightness,0.7649829,220,0,False,2,1,12.4865,22.05723,1699293783.049664,0.007386625
increase_brightness,0.7772539,221,0,False,2,1,12.58732,22.02269,1699293783.102203,
increase_brightness,0.7857729,222,0,False,2,1,12.65467,21.99929,1699293783.157472,0.0043827295
increase_brightness,0.7990661,223,0,False,2,1,12.75553,21.96369,1699293783.202537,
increase_brightness,0.8083032,224,0,False,2,1,12.82295,21.93954,1699293783.252909,0.011423603
increase_brightness,0.8224527,225,0,False,2,1,12.9246,21.90289,1699293783.304391,
increase_brightness,0.8320404,226,0,False,2,1,12.99243,21.87829,1699293783.352881,0.012668699
increase_brightness,0.8464209,227,0,False,2,1,13.09439,21.84134,1699293783.404442,
increase_brightness,0.856094,228,0,False,2,1,13.16251,21.81659,1699293783.456345,0.0011574626
increase_brightness,0.8710018,229,0,False,2,1,13.26472,21.77905,1699293783.506139,
increase_brightness,0.8865255,230,0,False,2,1,13.36697,21.74087,1699293783.556542,0.004839793
increase_brightness,0.8973415,231,0,False,2,1,13.43496,21.71498,1699293783.608791,
increase_brightness,0.9146514,232,0,False,2,1,13.53713,21.67498,1699293783.662472,0.008912832
increase_brightness,0.9267438,233,0,False,2,1,13.60495,21.64782,1699293783.709481,
increase_brightness,0.945813,234,0,False,2,1,13.70675,21.60611,1699293783.760435,0.01329042
increase_brightness,0.9589882,235,0,False,2,1,13.77474,21.5778,1699293783.809695,0.014939696
increase_brightness,0.9791439,236,0,False,2,1,13.87681,21.53492,1699293783.862622,
increase_brightness,0.9929526,237,0,False,2,1,13.94476,21.50597,1699293783.91615,0.008092612
increase_brightness,1.014762,238,0,False,2,1,14.04662,21.46144,1699293783.961724,
increase_brightness,1.030218,239,0,False,2,1,14.1142,21.43089,1699293784.013739,0.0063425303
increase_brightness,1.055622,240,0,False,2,1,14.21462,21.38299,1699293784.062061,
increase_brightness,1.074154,241,0,False,2,1,14.28094,21.34957,1699293784.115655,0.0063889623
increase_brightness,1.104707,242,0,False,2,1,14.37886,21.29695,1699293784.164267,
increase_brightness,1.126994,243,0,False,2,1,14.44334,21.26008,1699293784.214553,0.008460581
increase_brightness,1.14674,244,0,False,3,1,14.53906,21.20279,1699293784.264419,
increase_brightness,1.135044,245,0,False,3,1,14.63408,21.14343,1699293784.315424,0.0019830167
increase_brightness,1.127953,246,0,False,3,1,14.69707,21.10324,1699293784.364906,
increase_brightness,1.117888,247,0,False,3,1,14.79157,21.04221,1699293784.418947,0.013938904
increase_brightness,1.111055,248,0,False,3,1,14.85468,21.00159,1699293784.466465,
increase_brightness,1.100438,249,0,False,3,1,14.94984,20.94075,1699293784.517474,0.007621631
increase_brightness,1.092941,250,0,False,3,1,15.01376,20.90035,1699293784.568791,
increase_brightness,1.081101,251,0,False,3,1,15.11015,20.8401,1699293784.61744,0.009728968
increase_brightness,1.073201,252,0,False,3,1,15.17455,20.79983,1699293784.669236,
increase_brightness,1.061809,253,0,False,3,1,15.27094,20.73901,1699293784.719517,0.0068424344
increase_brightness,1.055158,254,0,False,3,1,15.33485,20.69754,1699293784.77152,
increase_brightness,1.047201,255,0,False,3,1,15.42977,20.63352,1699293784.826476,0.0061412454
increase_brightness,1.043795,256,0,False,3,1,15.49169,20.58948,1699293784.873495,
increase_brightness,1.041885,257,0,False,3,1,15.58263,20.52089,1699293784.925221,0.015794396
increase_brightness,1.043116,258,0,False,3,1,15.64174,20.47316,1699293784.974196,0.02329284
increase_brightness,1.048604,259,0,False,3,1,15.72809,20.39877,1699293785.025939,
increase_brightness,1.05831,260,0,False,3,1,15.81143,20.32137,1699293785.07665,0.020850778
increase_brightness,1.066585,261,0,False,3,1,15.86588,20.26836,1699293785.128829,
increase_brightness,1.08129,262,0,False,3,1,15.94629,20.1869,1699293785.178038,0.007935435
increase_brightness,1.091497,263,0,False,3,1,15.9997,20.13224,1699293785.229381,
increase_brightness,1.106687,264,0,False,3,1,16.08005,20.05022,1699293785.286091,0.012538388
increase_brightness,1.115552,265,0,False,3,1,16.13477,19.99624,1699293785.331903,
increase_brightness,1.126196,266,0,False,3,1,16.21877,19.91714,1699293785.38084,0.019383363
increase_brightness,1.131182,267,0,False,3,1,16.27619,19.86597,1699293785.431001,
increase_brightness,1.135729,268,0,False,3,1,16.36438,19.79134,1699293785.48218,0.025190882
increase_brightness,1.137172,269,0,False,3,1,16.42442,19.74262,1699293785.532289,
increase_brightness,1.137798,270,0,False,3,1,16.51557,19.67065,1699293785.585817,0.015016407
increase_brightness,1.138123,271,0,False,3,1,16.57643,19.62271,1699293785.634319,
increase_brightness,1.139594,272,0,False,3,1,16.66726,19.54991,1699293785.684715,0.0051530004
increase_brightness,1.142166,273,0,False,3,1,16.7267,19.50023,1699293785.735957,
increase_brightness,1.149199,274,0,False,3,1,16.81383,19.42326,1699293785.786387,0.008907229
increase_brightness,1.161059,275,0,False,3,1,16.89743,19.34293,1699293785.83897,
increase_brightness,1.171633,276,0,False,3,1,16.95125,19.28749,1699293785.888867,0.015548557
increase_brightness,1.125356,277,0,False,4,1,17.02923,19.20157,1699293785.939192,
increase_brightness,1.107893,278,0,False,4,1,17.07966,19.14275,1699293785.990021,0.020198345
increase_brightness,1.08458,279,0,False,4,1,17.15304,19.05262,1699293786.042931,
increase_brightness,1.070577,280,0,False,4,1,17.20074,18.99155,1699293786.0928,0.022339106
increase_brightness,1.051472,281,0,False,4,1,17.27082,18.89867,1699293786.14527,
increase_brightness,1.039816,282,0,False,4,1,17.31675,18.83591,1699293786.193599,0.012624919
increase_brightness,1.022843,283,0,False,4,1,17.38532,18.7413,1699293786.245001,
increase_brightness,1.011753,284,0,False,4,1,17.43099,18.67783,1699293786.295039,0.015340298
increase_brightness,0.9947307,285,0,False,4,1,17.5,18.58249,1699293786.347046,
increase_brightness,0.9830912,286,0,False,4,1,17.54627,18.51906,1699293786.397039,0.021117538
increase_brightness,0.9661156,287,0,False,4,1,17.61525,18.42367,1699293786.445947,
increase_brightness,0.9553417,288,0,False,4,1,17.66077,18.3598,1699293786.500237,0.036935925
increase_brightness,0.941625,289,0,False,4,1,17.72711,18.26244,1699293786.54981,
increase_brightness,0.9315057,290,0,False,4,1,17.7903,18.16333,1699293786.599753,0.037162066
increase_brightness,0.9275079,291,0,False,4,1,17.82998,18.096,1699293786.651197,
increase_brightness,0.9259324,292,0,False,4,1,17.88565,17.99283,1699293786.700354,0.025523543
increase_brightness,0.9273276,293,0,False,4,1,17.92068,17.92278,1699293786.750688,
increase_brightness,0.9324876,294,0,False,4,1,17.97036,17.81652,1699293786.804868,0.020895302
increase_brightness,0.93727,295,0,False,4,1,18.00237,17.74492,1699293786.852405,
increase_brightness,0.9456171,296,0,False,4,1,18.04955,17.63657,1699293786.904586,0.014493853
increase_brightness,0.9513533,297,0,False,4,1,18.08087,17.56423,1699293786.95634,
increase_brightness,0.9598389,298,0,False,4,1,18.12803,17.45561,1699293787.007414,0.010183781
increase_brightness,0.9650511,299,0,False,4,1,18.15999,17.38319,1699293787.057622,
increase_brightness,0.9722897,300,0,False,4,1,18.20868,17.27434,1699293787.10676,0.008294612
increase_brightness,0.9767003,301,0,False,4,1,18.24154,17.20193,1699293787.158748,
increase_brightness,0.9832035,302,0,False,4,1,18.29108,17.09303,1699293787.212353,0.012160152
increase_brightness,0.9877969,303,0,False,4,1,18.32387,17.02035,1699293787.261302,
increase_brightness,0.9957521,304,0,False,4,1,18.37224,16.91056,1699293787.312229,0.01787591
increase_brightness,1.005656,305,0,False,4,1,18.41887,16.79992,1699293787.360949,
increase_brightness,1.013604,306,0,False,4,1,18.44877,16.72551,1699293787.417691,0.015543252
increase_brightness,1.027693,307,0,False,4,1,18.49162,16.61307,1699293787.46401,
increase_brightness,1.03854,308,0,False,4,1,18.51884,16.53753,1699293787.51379,0.034626186
increase_brightness,1.057773,309,0,False,4,1,18.55674,16.42343,1699293787.564144,
increase_brightness,1.072496,310,0,False,4,1,18.58016,16.3468,1699293787.616889,0.049556613
increase_brightness,0.9969401,311,0,False,5,1,18.61186,16.2311,1699293787.668668,
